  -0.02027,   0.01838,  -0.00948
  -0.01397,   0.00400,   0.01838
  -0.01667,   0.01479,  -0.00409
  -0.01667,   0.02108,  -0.00229
   0.01479,   0.00490,  -0.01757
  -0.04363,   0.03186,   0.00939
   0.00310,   0.00670,  -0.01128
  -0.01487,   0.01389,  -0.00319
  -0.02925,   0.03186,   0.00130
   0.00220,  -0.02656,   0.03546
  -0.02027,   0.01748,  -0.00409
  -0.00499,   0.01119,  -0.00499
  -0.02476,   0.02018,   0.00400
  -0.04273,   0.03815,   0.00760
   0.01029,  -0.00139,  -0.00948
  -0.00049,   0.02557,  -0.02835
  -0.00319,  -0.00678,   0.00400
  -0.01757,   0.02467,  -0.00678
   0.00580,   0.02198,  -0.03644
   0.00310,  -0.00678,   0.00041
  -0.00678,   0.02827,  -0.02296
  -0.00319,  -0.00139,  -0.00229
   0.01568,   0.00490,  -0.01847
   0.00490,   0.02377,  -0.03285
  -0.00139,  -0.00768,   0.00310
  -0.01308,   0.02827,  -0.01577
  -0.00049,   0.01479,  -0.02206
   0.00760,  -0.00409,  -0.00589
  -0.00229,   0.02647,  -0.02746
  -0.02476,   0.03636,  -0.01128
  -0.00319,   0.00310,   0.00310
   0.05074,  -0.01128,  -0.03734
  -0.02296,   0.03096,  -0.00589
   0.02737,  -0.01128,  -0.01667
  -0.01038,   0.03186,  -0.02656
   0.00580,   0.00670,  -0.01218
   0.04444,  -0.01487,  -0.02925
  -0.02835,   0.03725,  -0.00678
  -0.00049,  -0.00229,   0.00041
   0.05074,   0.00041,  -0.05082
  -0.01487,   0.02737,  -0.00948
   0.03636,  -0.01397,  -0.02296
  -0.02206,   0.03725,  -0.01577
   0.01209,   0.00220,  -0.01308
   0.01838,  -0.01757,  -0.00049
   0.00310,  -0.00768,   0.00041
   0.00760,  -0.00499,  -0.00139
   0.02198,  -0.04633,   0.02647
   0.03096,   0.01389,  -0.04723
   0.00939,  -0.01397,   0.00400
  -0.01487,  -0.02925,   0.03546
   0.00939,   0.00310,  -0.01038
   0.02377,  -0.02296,  -0.00049
   0.02198,   0.00310,  -0.02656
   0.00400,  -0.01038,   0.00580
  -0.00409,  -0.08408,   0.06512
  -0.02296,   0.02198,   0.00490
   0.01568,  -0.01667,   0.00130
  -0.00678,  -0.01577,   0.01748
  -0.01487,  -0.01038,   0.02557
   0.04085,  -0.05262,   0.03186
   0.02737,  -0.01218,  -0.01487
   0.01479,  -0.02746,   0.01299
   0.02377,  -0.03465,   0.01838
   0.02287,  -0.00858,  -0.02027
   0.03366,  -0.04363,   0.01568
   0.01568,  -0.01577,   0.00130
   0.00041,  -0.01667,   0.01748
   0.03995,  -0.04992,   0.03725
   0.03456,  -0.00499,  -0.02746
   0.02198,  -0.03375,   0.01299
   0.01748,  -0.02566,   0.01119
  -0.02476,  -0.00858,   0.03276
   0.03995,  -0.05082,   0.02287
   0.01479,   0.01299,  -0.02656
  -0.01038,   0.00849,   0.00130
  -0.02925,   0.01838,   0.01299
  -0.00948,   0.00849,   0.00580
  -0.01847,   0.02198,  -0.00409
  -0.00319,   0.01119,  -0.00858
  -0.01038,   0.00220,   0.00670
  -0.04273,   0.03006,   0.02198
   0.01838,   0.00849,  -0.02835
  -0.00948,   0.01389,  -0.00409
  -0.02116,   0.01479,   0.00760
   0.00310,  -0.01218,   0.01299
  -0.03375,   0.02917,   0.00310
   0.00939,   0.01209,  -0.02116
  -0.01218,   0.00580,   0.00490
  -0.04453,   0.02198,   0.03186
  -0.01397,   0.02647,  -0.01218
   0.02737,  -0.03375,   0.00310
  -0.04633,   0.03815,   0.01479
   0.02467,  -0.02566,  -0.00319
  -0.03015,  -0.00948,   0.04624
  -0.03375,   0.03725,   0.00041
   0.03636,  -0.03465,  -0.00499
  -0.04903,   0.03186,   0.02647
  -0.00049,   0.01209,  -0.01128
   0.01299,  -0.02925,   0.01389
  -0.04363,   0.03905,   0.01029
   0.03186,  -0.03105,  -0.00499
  -0.03824,   0.01029,   0.03725
  -0.02476,   0.03186,  -0.00499
   0.04714,  -0.04723,  -0.01397
  -0.03015,   0.05523,  -0.03375
   0.00041,  -0.03554,   0.03725
   0.02647,   0.02557,  -0.04903
  -0.02296,   0.05074,  -0.03285
   0.03636,  -0.04813,   0.00490
  -0.02925,   0.05703,  -0.04363
   0.02108,   0.02917,  -0.05352
   0.04984,  -0.04273,  -0.02296
  -0.02835,   0.05433,  -0.03285
   0.02198,  -0.04363,   0.01928
  -0.02296,   0.04894,  -0.04992
  -0.01577,   0.04714,  -0.03554
   0.04534,  -0.04813,  -0.00858
  -0.03015,   0.05613,  -0.03734
   0.00400,  -0.01577,   0.01299
   0.02557,  -0.02116,  -0.00589
  -0.03465,   0.00580,   0.02647
   0.03006,  -0.02206,  -0.00948
  -0.00768,  -0.01487,   0.02827
  -0.02296,   0.00939,   0.01299
   0.03096,  -0.02386,  -0.00948
  -0.03375,   0.00130,   0.03096
   0.02108,  -0.02116,  -0.00049
   0.01479,  -0.02206,   0.00939
  -0.03195,   0.00760,   0.02198
   0.03186,  -0.02386,  -0.01038
  -0.02206,  -0.00768,   0.03096
  -0.00768,   0.00490,   0.00220
   0.02827,  -0.02206,  -0.00768
  -0.01397,   0.03456,  -0.02566
  -0.00858,   0.03006,  -0.01667
  -0.02566,   0.06332,  -0.07599
   0.00130,   0.02198,  -0.02656
  -0.01128,   0.05343,  -0.04453
  -0.01757,   0.04355,  -0.03734
  -0.02116,   0.00041,   0.02018
  -0.02206,   0.06601,  -0.07329
  -0.00948,   0.02827,  -0.02296
  -0.00768,   0.03995,  -0.02835
  -0.02296,   0.05613,  -0.05801
   0.01658,   0.02018,  -0.03734
  -0.01667,   0.06152,  -0.05352
  -0.01757,   0.03815,  -0.02746
  -0.01218,   0.02108,  -0.00589
  -0.01487,   0.00490,   0.01209
   0.00490,  -0.00229,  -0.00499
  -0.02296,  -0.00409,   0.02737
  -0.01577,   0.00041,   0.01299
   0.03636,  -0.01847,  -0.04184
   0.00130,   0.00400,  -0.00229
   0.00670,   0.00310,  -0.00858
  -0.01308,  -0.00948,   0.02377
  -0.02566,   0.00130,   0.02287
  -0.01218,   0.00041,   0.01209
  -0.00768,   0.00041,   0.00939
  -0.01128,   0.00041,   0.00849
   0.02737,  -0.01577,  -0.01847
  -0.00589,   0.00760,   0.00130
   0.01209,   0.00130,  -0.01308
   0.02467,  -0.01757,  -0.00768
  -0.02386,  -0.00589,   0.02827
  -0.00589,  -0.00319,   0.00760
   0.03186,  -0.01487,  -0.01667
  -0.02746,   0.00041,   0.02467
   0.00939,  -0.01577,   0.00580
   0.01209,  -0.01667,   0.00670
  -0.01308,   0.00220,   0.01029
   0.02827,  -0.01757,  -0.01128
  -0.03195,  -0.00229,   0.03096
  -0.00948,  -0.00139,   0.01299
   0.03096,  -0.01487,  -0.01577
  -0.02566,   0.00130,   0.02198
   0.01928,  -0.01667,  -0.00229
  -0.01487,  -0.00948,   0.02557
   0.00400,   0.01568,  -0.02476
  -0.00499,   0.00849,  -0.00139
  -0.00499,   0.02737,  -0.02027
   0.03276,  -0.01847,  -0.02386
  -0.00229,   0.05972,  -0.04094
   0.01389,   0.00760,  -0.01757
  -0.02206,  -0.00139,   0.02198
  -0.01218,   0.04984,  -0.03644
  -0.00768,   0.02827,  -0.02925
  -0.00319,   0.02108,  -0.01308
   0.00130,   0.01748,  -0.01667
  -0.02746,  -0.00948,   0.03725
  -0.00858,   0.07950,  -0.05891
  -0.00678,  -0.00319,   0.00849
  -0.00858,   0.00490,   0.00490
   0.01029,  -0.00768,  -0.00049
   0.02377,  -0.00409,  -0.03015
   0.04714,  -0.04453,  -0.01038
   0.00939,  -0.00229,  -0.00499
  -0.00948,  -0.01667,   0.02287
   0.02467,  -0.01397,  -0.00589
  -0.00409,   0.01748,  -0.01757
   0.03096,  -0.03285,  -0.00229
   0.01119,  -0.00858,  -0.00139
   0.00041,  -0.00139,   0.00220
   0.05703,  -0.04273,  -0.02116
  -0.01487,  -0.00319,   0.01658
   0.01209,  -0.02206,   0.00670
   0.01119,  -0.00768,  -0.00049
   0.01928,  -0.00139,  -0.03285
  -0.01218,  -0.01038,   0.02198
  -0.01577,  -0.00319,   0.01748
   0.02737,  -0.00858,  -0.03015
   0.03186,   0.00670,  -0.03734
  -0.00678,   0.02557,  -0.02476
  -0.01128,  -0.00319,   0.01748
   0.01748,  -0.00499,  -0.01128
   0.03815,  -0.00678,  -0.05801
  -0.00768,  -0.00409,   0.01029
  -0.00678,   0.00670,  -0.00139
   0.00490,  -0.00499,  -0.00139
   0.02018,   0.00400,  -0.02116
   0.00220,   0.02737,  -0.04453
  -0.01218,  -0.00589,   0.01928
  -0.01397,  -0.00229,   0.01479
  -0.03285,   0.02467,   0.00939
  -0.06161,   0.04714,   0.01658
   0.00760,  -0.00049,  -0.00948
  -0.03195,   0.02467,   0.00310
  -0.03824,   0.03456,   0.00849
  -0.01577,   0.00760,   0.00760
  -0.04992,   0.03366,   0.00939
  -0.01128,   0.00939,   0.00130
  -0.03195,   0.02557,   0.00490
  -0.05622,   0.04894,   0.01389
   0.00849,   0.01119,  -0.01937
  -0.03554,   0.02557,   0.00400
  -0.02925,   0.02557,   0.00670
  -0.03105,   0.02108,   0.01299
  -0.05891,   0.04175,   0.01479
   0.00130,   0.00310,  -0.00589
   0.01029,   0.00041,  -0.00948
  -0.03914,   0.03546,  -0.00409
   0.01029,  -0.02027,   0.01119
  -0.01667,   0.01029,   0.00670
   0.00580,   0.01209,  -0.01757
   0.01928,   0.00041,  -0.01667
  -0.01397,   0.02108,  -0.01128
  -0.01308,   0.00490,   0.01389
  -0.00139,   0.00220,  -0.00139
  -0.02386,   0.01748,   0.00490
   0.01748,  -0.00499,  -0.01218
  -0.02027,   0.01748,   0.00310
   0.00670,   0.00490,  -0.01397
   0.01389,   0.00041,  -0.01308
  -0.02296,   0.03546,  -0.02386
  -0.00319,   0.01209,  -0.01128
   0.00130,   0.03995,  -0.04903
  -0.02027,   0.02287,  -0.00678
   0.00580,   0.02108,  -0.02566
  -0.01757,   0.04444,  -0.04992
  -0.01308,   0.01479,  -0.00499
   0.00400,   0.03366,  -0.03914
  -0.02206,   0.02917,  -0.01397
  -0.00229,   0.01209,  -0.00948
  -0.00948,   0.04355,  -0.05172
  -0.01757,   0.01928,  -0.00499
   0.00580,   0.02647,  -0.03105
  -0.02027,   0.04085,  -0.03554
  -0.00678,   0.01209,  -0.00858
  -0.02566,   0.01119,   0.01568
  -0.00049,   0.01838,  -0.02027
   0.00670,  -0.02027,   0.01748
  -0.04813,   0.06242,  -0.03195
   0.01748,   0.01389,  -0.03465
  -0.03105,  -0.00589,   0.03456
  -0.02476,   0.02917,  -0.00768
  -0.03465,   0.01299,   0.04085
  -0.01847,   0.02827,  -0.00678
   0.01479,   0.01928,  -0.03375
  -0.01218,  -0.01397,   0.02917
  -0.05711,   0.06242,  -0.03285
   0.00310,   0.00580,  -0.01038
  -0.03105,   0.00310,   0.02647
  -0.01128,   0.02108,  -0.01308
   0.00580,  -0.01038,   0.00580
   0.02377,   0.03905,  -0.04633
  -0.01308,   0.01299,  -0.00049
   0.01748,  -0.00409,  -0.01218
  -0.01847,   0.04624,  -0.02925
   0.00490,   0.01119,  -0.01667
   0.02377,   0.00939,  -0.02746
  -0.01937,   0.02108,  -0.00049
   0.01119,  -0.00768,  -0.00319
   0.02198,   0.08938,  -0.07779
  -0.00678,   0.01119,  -0.00499
   0.02198,   0.00041,  -0.01937
  -0.02206,   0.02917,  -0.00589
   0.01119,  -0.01218,   0.00220
   0.02287,   0.02287,  -0.03554
  -0.01308,   0.01568,  -0.00409
  -0.01397,   0.01299,  -0.00049
  -0.03375,   0.03636,  -0.00589
   0.01568,  -0.00049,  -0.01757
  -0.01218,   0.01568,  -0.00768
  -0.02206,   0.02377,  -0.00139
  -0.02296,   0.01299,   0.01119
  -0.02746,   0.02737,  -0.00858
  -0.00409,   0.00939,  -0.00678
  -0.01128,   0.01299,  -0.00409
  -0.02925,   0.03276,  -0.00409
   0.02827,   0.00939,  -0.03734
  -0.01577,   0.01928,  -0.00948
  -0.01577,   0.01838,  -0.00229
  -0.01667,   0.01299,   0.00220
   0.01299,  -0.06610,   0.03186
   0.02377,  -0.00229,  -0.02206
   0.00760,   0.00130,  -0.00768
  -0.00858,  -0.02206,   0.02287
   0.01748,  -0.00319,  -0.01397
   0.02198,  -0.01397,  -0.01128
   0.00580,  -0.01397,   0.00310
  -0.00678,   0.00041,   0.00490
  -0.00139,  -0.03914,   0.02827
   0.01389,   0.00849,  -0.02386
   0.01389,  -0.00229,  -0.01128
  -0.00678,  -0.01847,   0.01748
  -0.00499,  -0.00319,   0.00849
   0.02827,  -0.04453,   0.00670
   0.01658,  -0.00858,  -0.01128
  -0.00499,  -0.02027,   0.02377
  -0.02027,   0.02827,  -0.00499
  -0.00858,   0.03725,  -0.04184
   0.03186,  -0.04453,   0.00760
  -0.01757,   0.02917,  -0.00768
  -0.02027,  -0.00678,   0.02917
   0.03006,  -0.03554,  -0.00409
  -0.01218,  -0.00049,   0.01209
   0.01658,  -0.03195,   0.01389
  -0.02656,   0.03276,  -0.00319
   0.03546,  -0.01667,  -0.03824
   0.03815,  -0.04723,   0.00220
  -0.00049,   0.01838,  -0.01308
  -0.01757,  -0.01308,   0.02917
  -0.00319,   0.01479,  -0.01038
  -0.04453,   0.02467,   0.05074
   0.01299,  -0.01038,  -0.00229
   0.00580,   0.00849,  -0.01487
   0.02467,  -0.01937,  -0.01577
   0.05613,  -0.00139,  -0.05352
  -0.02925,   0.01389,   0.02467
   0.00580,  -0.00678,   0.00310
  -0.01038,   0.01299,  -0.00229
   0.03456,  -0.02386,  -0.03734
   0.02647,  -0.00768,  -0.01847
  -0.00678,   0.00490,  -0.00049
   0.01479,  -0.01308,  -0.00409
   0.00220,   0.01029,  -0.01397
  -0.03824,   0.02198,   0.03905
   0.00580,  -0.00948,   0.00400
   0.02917,   0.01029,  -0.03734
   0.00580,  -0.01577,   0.01029
   0.02467,   0.06871,  -0.09846
   0.00939,   0.00400,  -0.01757
  -0.02476,  -0.00049,   0.02377
   0.00849,   0.00760,  -0.01667
  -0.03824,   0.01389,   0.04355
   0.00041,   0.02018,  -0.01577
   0.02287,   0.00849,  -0.03195
  -0.00858,  -0.00229,   0.01389
   0.00130,   0.03815,  -0.04004
  -0.00768,   0.00490,   0.00400
  -0.02296,   0.00041,   0.02018
   0.02647,   0.00760,  -0.03195
   0.00400,  -0.02296,   0.02018
  -0.00589,  -0.00678,   0.01209
   0.00849,   0.00310,  -0.01577
  -0.01308,   0.00220,   0.01209
  -0.04543,   0.00939,   0.03366
   0.01389,   0.01479,  -0.03734
  -0.00678,   0.00130,   0.00760
   0.00580,  -0.00139,  -0.00589
  -0.01038,   0.00041,   0.01029
   0.00220,  -0.02027,   0.01389
   0.01119,   0.00760,  -0.02386
  -0.01128,   0.00310,   0.01029
  -0.00139,   0.00400,  -0.00049
   0.01209,  -0.01038,  -0.01128
  -0.00589,  -0.00229,   0.00939
   0.00760,   0.00041,  -0.01128
   0.02377,  -0.01937,  -0.00678
  -0.04543,   0.03815,   0.01658
  -0.02476,   0.01748,   0.00849
   0.02827,  -0.01847,  -0.01218
  -0.04363,   0.03096,   0.01748
   0.00760,  -0.01308,   0.00310
   0.00310,   0.00490,  -0.01128
  -0.03644,   0.02557,   0.01299
   0.02737,  -0.01937,  -0.01128
  -0.04813,   0.03546,   0.01928
  -0.00499,   0.00849,  -0.00139
   0.02467,  -0.01308,  -0.01487
  -0.04094,   0.03096,   0.01389
   0.01928,  -0.01847,  -0.00319
  -0.03105,   0.03096,   0.00580
  -0.01038,   0.00939,   0.00220
  -0.01397,   0.03366,  -0.01397
  -0.03824,   0.03995,  -0.00139
  -0.03195,  -0.00049,   0.03006
  -0.03914,   0.07410,  -0.03105
  -0.02027,   0.01748,   0.00310
  -0.01397,   0.02018,  -0.00319
  -0.06251,   0.07410,  -0.02206
   0.00041,   0.00760,  -0.00589
  -0.01937,   0.04444,  -0.01847
  -0.03285,   0.03006,   0.00310
  -0.02027,   0.00760,   0.01299
  -0.05891,   0.09657,  -0.04903
  -0.01487,   0.01209,   0.00400
  -0.01218,   0.02827,  -0.01128
  -0.00139,  -0.01757,   0.01748
   0.00849,   0.00490,  -0.01757
  -0.01128,  -0.01128,   0.01838
   0.00400,   0.00041,  -0.00319
  -0.00319,   0.00310,   0.00220
   0.00490,  -0.01308,   0.00580
   0.00400,  -0.00229,  -0.00319
  -0.00768,  -0.00768,   0.01299
   0.00670,  -0.00319,  -0.00139
  -0.00768,   0.00400,   0.00400
  -0.00948,  -0.01038,   0.01568
   0.00400,  -0.00139,  -0.00229
  -0.00409,  -0.00139,   0.00670
  -0.01308,  -0.02476,   0.03276
   0.00670,   0.00041,  -0.01038
  -0.02027,  -0.00858,   0.02377
   0.00490,   0.00220,  -0.00499
  -0.00768,   0.00130,   0.00939
  -0.00948,   0.02287,  -0.00499
   0.00041,  -0.00229,   0.00041
  -0.02027,  -0.01218,   0.02647
   0.00670,  -0.01128,   0.00490
   0.02018,  -0.00858,  -0.02476
  -0.01128,  -0.00589,   0.01389
  -0.00139,   0.00670,  -0.00229
  -0.01487,  -0.00319,   0.01748
  -0.01487,   0.00670,   0.00849
   0.00849,  -0.00229,  -0.00948
  -0.02206,  -0.01038,   0.02647
   0.00849,  -0.00499,  -0.00319
   0.02287,  -0.02116,  -0.00589
  -0.04094,   0.04444,  -0.01308
   0.00760,   0.00670,  -0.01667
  -0.02116,   0.00400,   0.01928
   0.00760,   0.00670,  -0.01397
  -0.04184,   0.01748,   0.04534
  -0.04094,   0.02647,   0.01479
   0.03725,   0.01029,  -0.04633
   0.01479,  -0.01038,  -0.00409
  -0.03465,   0.05793,  -0.04004
  -0.03195,   0.00670,   0.03366
  -0.04184,   0.00670,   0.03366
   0.03276,  -0.01308,  -0.02296
   0.02647,  -0.02386,  -0.01218
  -0.03554,   0.03186,  -0.00049
   0.01029,  -0.01128,  -0.00049
  -0.01667,  -0.00049,   0.01568
  -0.00678,  -0.00049,   0.00580
   0.02377,   0.00400,  -0.02656
  -0.00229,  -0.00589,   0.00670
   0.00041,  -0.00678,   0.00490
  -0.03554,   0.00041,   0.03186
  -0.00139,  -0.01397,   0.00760
   0.02018,  -0.01487,  -0.00678
  -0.00948,  -0.00409,   0.01119
  -0.00678,  -0.00319,   0.00760
   0.03186,  -0.01937,  -0.03015
   0.00130,  -0.00678,   0.00310
   0.00400,  -0.00948,   0.00310
  -0.02386,   0.00041,   0.02108
   0.04804,   0.03276,  -0.08138
  -0.00409,   0.00580,  -0.00049
   0.02198,   0.00490,  -0.02386
   0.01119,   0.00849,  -0.01757
  -0.02746,  -0.00768,   0.03725
   0.04444,   0.02737,  -0.06341
   0.01119,   0.00220,  -0.01128
   0.00041,  -0.00229,   0.00310
   0.02827,   0.01928,  -0.04633
  -0.00858,  -0.00319,   0.01209
   0.02917,   0.00849,  -0.03465
   0.01029,   0.00400,  -0.01308
  -0.02925,  -0.00768,   0.03725
   0.05163,   0.03366,  -0.08318
   0.00939,   0.00580,  -0.01128
   0.00400,   0.03006,  -0.02566
  -0.03105,   0.04894,  -0.02116
  -0.01397,  -0.00499,   0.02018
  -0.00589,   0.06422,  -0.04633
  -0.01577,   0.02467,  -0.00768
   0.00041,   0.01568,  -0.01218
  -0.04633,   0.07680,  -0.05262
   0.00400,   0.01568,  -0.01577
   0.00490,   0.03995,  -0.03375
  -0.02476,   0.03725,  -0.01218
  -0.01038,   0.00130,   0.00939
  -0.02206,   0.08489,  -0.06251
  -0.00858,   0.02018,  -0.00948
   0.00400,   0.02377,  -0.02116
  -0.03554,   0.05613,  -0.02925
  -0.00409,   0.00490,  -0.00319
   0.02377,  -0.01308,  -0.01128
   0.01568,  -0.01397,  -0.00049
  -0.00319,  -0.00139,   0.00400
